# 3d layout of the graph.
# Machine-written by spread_graph.py, do not hand-edit.
# One line per node: position,x,y,z

,0.0,0.0,0.0
47323347,30.75118049764775,-90.61527862662606,58.04978325210019
47323346,31.33572070064629,-89.56302391799227,55.07092239835616
47323344,32.03832205017177,-91.97130780472583,56.16427297969317
47323343,28.027579937173645,-90.71272542932174,57.26008034099854
47323342,29.66912593023855,-88.86248993008938,56.67717847463997
47323341,28.319227491006693,-90.15577948308417,54.56852611384473
473232,26.059879888728307,-97.24078348671001,60.35105991796861
4732323,24.17343216736728,-96.9661275781052,61.737701249872224
47323233,22.40969559563959,-96.63774501352096,62.98509297604376
473231,27.499379364039395,-99.43084001880929,58.02047104617067
4731,17.967277095457554,-79.77238175099052,34.075895415007466
46,-41.89845772061288,-53.63929145177238,-10.426567229079117
462,-90.82974201853372,-68.41384933051069,-26.843448862722237
4627,-91.82239588245905,-68.92114894481197,-24.980924622717104
4626,-90.05145461997157,-69.38847758284977,-28.620788496453777
4625,-97.13734511002369,-55.55148337890591,-27.87029572903435
46251,-98.23042681850929,-55.154815105371554,-30.498366534539066
462513,-99.84361827878566,-54.64768999146877,-33.504447710025765
4625132,-112.24186885512243,-50.91802640724104,-51.77187308406945
46251327,-110.99908061639738,-49.02408092276301,-44.46637218005844
46251326,-110.36074473587465,-50.809320136014485,-53.12291561902644
46251325,-113.65457485799712,-46.8274332185765,-51.28157901346554
462513253,-116.46805908655334,-47.57081303183456,-51.239030478245525
4625132537,-116.70465955791323,-46.0080508241627,-46.71318955173798
4625132536,-115.53487168042996,-47.37272499283823,-53.46889520236537
4625132535,-116.02417811767053,-45.39724370072228,-51.94243609139499
4625132534,-118.05064543101973,-46.517585676802575,-52.69352648856508
4625132533,-117.4304713508527,-48.73850316351209,-53.04344738474195
4625132532,-119.64542943962849,-48.067096163417084,-49.876432351244674
4625132531,-114.81899329934856,-51.87834381510993,-50.51709063558897
46251324,-113.18195570023009,-26.00086712458531,-56.92292260031003
462513244,-113.62078856525277,-18.162419560138705,-58.2836742687296
4625132447,-115.03198922869173,-17.890238755777084,-59.85284538140832
4625132446,-113.06362261521349,-15.999925430838195,-58.64265652688397
4625132445,-109.56929763287103,-16.54326377282237,-51.85411910593818
4625132444,-120.00902373518288,-13.016044623966582,-67.50850726803588
46251324442,-122.61145653254434,-11.10518760871907,-71.14818021846926
462513244422,-125.08301807771397,-9.396645494490988,-74.58450034292865
4625132444225,-129.7226902934301,-6.323884825768031,-81.00426828455902
46251324442257,-129.05993118611056,-4.169759892661661,-80.81884317442683
46251324442256,-129.22112665729293,-6.567508395568323,-78.84700620345066
46251324442255,-133.410768081381,-4.16780955070497,-86.16597102278855
462513244422555,-135.32545771716983,-3.0547838463937618,-88.88317301781693
4625132444225553,-137.2030568053412,-1.9669002754791605,-91.57369726429512
46251324442255533,-140.23629699065583,-0.2226654766683108,-95.73498283497021
462513244422555337,-138.34010840716903,-0.22545472377306192,-97.14295469944193
462513244422555336,-142.91391882824846,1.3343421623347302,-100.39858588744512
4625132444225553367,-145.40958104667223,2.8169865592489183,-104.83957345240562
46251324442255533677,-146.43779982560207,4.669602236993006,-103.7493564302084
46251324442255533676,-147.7287566050746,4.262675464684603,-108.56452110596558
462513244422555336766,-149.60314873681517,5.4929745540209325,-111.85091076465982
4625132444225553367667,-149.92500332548838,6.889773331599424,-113.70717057753663
4625132444225553367666,-151.62112194474892,6.589138069314049,-111.50910328503176
4625132444225553367665,-151.1685819571445,3.9091127551617255,-111.34221019934093
4625132444225553367664,-147.80512774401828,4.997421846338613,-113.12479531569679
4625132444225553367663,-150.40978633883796,4.348809365723336,-113.733133623567
4625132444225553367662,-148.89678676113786,7.57099482937666,-111.36693437710933
46251324442255533675,-146.28631866936377,1.0594794626030155,-105.87303735246829
46251324442255533674,-147.18841767685365,1.9407160731387363,-103.45195087748158
46251324442255533673,-143.69992042958185,1.7956119069090126,-105.48852001288469
46251324442255533672,-144.15994344117212,4.517921717026931,-105.2594943352236
462513244422555335,-141.31522749654326,-1.2218111527442317,-94.17636075237253
462513244422555334,-140.53000004487956,-2.2438670486957712,-96.75804721705319
462513244422555333,-139.13917410878125,1.515653325997626,-94.93766322043373
462513244422555332,-141.88200031108786,1.1207914094833407,-95.70442959262743
46251324442254,-130.52095516736924,-8.420228060941726,-81.18613608025579
46251324442253,-131.7558864335257,-5.7083087255812535,-80.24137035492765
46251324442252,-130.06413897499922,-6.050187896567876,-83.18479679109085
46251324442251,-127.66132786372897,-6.873124631101187,-81.72262022346591
4625132443,-112.32170107386898,-18.781447395141218,-60.125742223100794
4625132442,-111.60896484583742,-18.342410227152772,-57.07987815775744
4625132441,-115.17189157337256,-17.875479449767166,-56.925343709145
46251323,-113.72931563020768,-53.792134769292105,-67.4796669306985
462513232,-114.19092935624408,-54.268025067807905,-71.53150056970324
4625132322,-114.62917389151336,-54.39899601996489,-75.29448119139172
46251323223,-115.22516814257125,-54.130455858575786,-81.03547873624473
462513232237,-113.63139654339761,-55.584813664264715,-80.38486093447361
462513232236,-116.21433332318539,-53.739852329961444,-83.13479650442933
462513232235,-114.10445769896909,-49.73283745252301,-82.20895856601607
462513232234,-113.58633429517928,-54.34862328353259,-82.62096740697766
462513232233,-116.50456827432883,-55.77076141558503,-80.03741203047407
462513232232,-115.7420193937548,-56.04046485713172,-82.41970258428513
462513232231,-117.42845497296686,-53.47338612791969,-80.88442724237252
46251322,-117.95411896848401,-53.72085854610659,-50.46300032855138
462513223,-120.74402633607251,-55.140061617930265,-48.907088525962976
4625132237,-121.47301305798722,-54.159973527188704,-44.20167312340898
4625132236,-122.82539743305398,-54.93948514277371,-49.88499337040518
4625132234,-128.9026959102709,-60.851976755921456,-47.62554635339505
46251322343,-133.2048379689621,-63.64462789009164,-46.474340063690406
462513223437,-133.81422194806518,-62.5471019804377,-42.942632948102684
462513223436,-131.914612522134,-65.4501052187212,-47.0114144388671
462513223435,-134.9441444916973,-62.330267483802025,-47.125495132841145
462513223433,-135.08758977495793,-64.85111838088987,-47.346407169115665
462513223432,-133.8959508810761,-65.59612925143284,-45.450811209826746
462513223431,-133.20704667794496,-63.805687181606594,-48.767622122146705
4625132233,-121.88064972218794,-57.01718762443994,-48.22363051292919
4625132232,-121.21171227512343,-56.743901750000255,-50.566639397892935
4625132231,-117.11061633311205,-56.05831685052545,-49.250392166682445
46251321,-112.24593876198668,-53.427333810075716,-50.92481296914351
462513213,-113.27387770542451,-55.68368046259317,-49.52015041520007
4625132137,-113.29826702763545,-54.9717047651618,-44.33048647374173
4625132136,-112.48668774716195,-56.82882804344025,-51.54892482460563
4625132134,-110.91686992279502,-56.342269769928436,-49.7427060625314
4625132133,-112.22662185729682,-57.47014577216989,-48.30620843042969
4625132131,-113.60881534189699,-58.032562268391914,-50.073342917543414
4624,-89.13197096243954,-69.51887941226876,-25.880169388093055
4623,-98.55504001495883,-76.74439949757026,-47.981361476202984
46232,-116.02410000225791,-89.68021742699942,-87.13295696728629
462327,-118.92155438706348,-91.45310293060294,-84.67957470806365
4623272,-121.64612071329984,-93.52373691560888,-82.96845768717965
46232722,-124.39257059370726,-95.91754965950291,-81.73185288960217
462327224,-129.5278044686721,-100.93517031963187,-80.26310211920989
4623272247,-129.94566301511276,-98.7023022168166,-80.1026742976689
4623272246,-128.4537005620778,-102.26809446716874,-83.56535788010463
4623272245,-127.77621043831785,-100.32198769042195,-78.94187250954835
4623272244,-135.16922092894058,-105.6049454578253,-79.64279484053334
46232722444,-139.8789458415366,-109.49775774260097,-79.73155759997775
462327224447,-139.77567182135795,-110.8899383899745,-77.64018032712559
462327224446,-141.4009046077563,-112.34732247169146,-84.56821872951312
462327224445,-137.75676579801737,-110.81296990736733,-79.60061351652327
462327224444,-140.7974057772892,-107.96282741215668,-80.74810720630114
462327224443,-141.00088611828016,-111.53854776180553,-79.95731601591979
462327224442,-141.84084456623123,-109.34604932914999,-78.62670311623721
462327224441,-139.4499067289651,-108.28127373549007,-77.903411339978
4623272243,-130.30005210820624,-100.68040320732406,-78.053710025292
4623272242,-129.03788477980774,-102.80416141510932,-79.08591095071914
4623272241,-131.76158814046943,-100.7129406532754,-80.37879482003987
462326,-117.80861845094778,-92.20659660044812,-87.7169361944639
4623262,-119.92288807384544,-94.9313483640131,-87.96678602427977
46232622,-122.2732987765395,-97.81241567967619,-87.93461717463994
462326224,-127.08428910251847,-103.81124524646025,-87.34788442763436
4623262246,-123.98699053646592,-107.12545394188797,-89.29036030246375
46232622466,-120.9557681640811,-110.39855482221799,-90.92715634274508
462326224667,-121.64281871173422,-111.37216613013305,-89.17635052057908
462326224666,-121.66477212448645,-109.28145326026916,-93.04377451553506
462326224665,-119.41094426873033,-108.49748561095639,-91.0374917559089
462326224664,-120.10769279099878,-112.51392384522418,-91.22276713679614
462326224663,-119.34426678836327,-110.73820028884352,-92.80517133906429
462326224662,-122.45292711906724,-111.65399415355024,-92.06789838504105
462326224661,-119.04887851653442,-110.65112465068208,-89.68439877421845
4623262245,-128.42220699358293,-101.97521679920175,-87.89203260645333
4623262244,-135.67748885335718,-109.79265407755165,-88.59061826943436
46232622444,-142.69526714882915,-114.45303029397739,-89.04875620817968
462326224446,-144.39320754244397,-115.716021053917,-94.83475884721211
4623262244466,-145.91095568945516,-116.60423531751432,-99.96558536233154
46232622444667,-147.8787285685504,-115.61999097874485,-99.40077942065672
46232622444666,-145.67378446762703,-114.51797750151673,-100.49929634802295
46232622444665,-146.02801258304237,-116.30787616919324,-102.27332313442446
46232622444664,-146.44830908586496,-118.62287450090716,-98.69261037790075
46232622444663,-147.86321268623252,-117.6061430310382,-101.0540572000139
46232622444662,-143.70415643038655,-116.70249614713985,-100.20365112244292
46232622444661,-145.2393293368684,-118.60422950501918,-101.2072518875433
462326224445,-144.73491498453185,-114.32012327470702,-88.64649617095904
462326224444,-141.04766781451752,-115.69393026735638,-90.21298008378682
462326224443,-146.94804565628579,-119.35805012452643,-88.48731153037247
4623262244433,-149.2178171717946,-121.81727724188228,-88.3232853767326
46232622444331,-151.3873616095131,-124.16942851952666,-88.26506857968694
462326224443313,-154.32128329801446,-127.36619140739593,-88.10680810774457
4623262244433137,-154.399825869163,-126.55097250121386,-86.12300818344093
4623262244433136,-153.3782766959523,-128.24427143730765,-90.18961844917288
4623262244433135,-155.3791291164636,-125.93732711985596,-89.75267868440791
4623262244433134,-155.74617200609572,-128.92453293835462,-89.40366928789415
4623262244433133,-152.63106641834588,-128.7609060801659,-87.62713095516135
4623262244433132,-155.0648000029139,-129.20931412425463,-86.94870966771532
4623262244433131,-156.5789737639224,-126.96334218368854,-87.65614938678158
462326224442,-142.54168939118296,-116.37024276851683,-87.5440968552756
462326224441,-142.58468995910772,-112.73996964046594,-90.1006017680224
4623262243,-128.68358843471282,-105.410825721162,-87.50766883410688
4623262242,-125.29076414301481,-103.81846832471214,-86.38589068818992
4623262241,-127.06476164995601,-103.3965499560077,-89.63292197986848
462325,-114.14367100329567,-73.37094055229501,-71.81641472585596
462324,-123.04945731181564,-87.11043076577823,-105.33025733761914
4623242,-127.20953438714193,-85.46538272625028,-115.7516096014877
46232422,-130.19639522281727,-84.3445512911392,-123.04415387941089
462324224,-137.84165317417694,-81.37848734014979,-141.3636820210393
4623242247,-136.84894595082844,-83.14209335148074,-143.90581370883262
46232422474,-136.22744987698732,-84.9430626188377,-146.8733070948641
462324224747,-133.9387503046437,-84.93591147428292,-146.24648544724596
462324224746,-139.92361028664342,-83.28133379098637,-146.96156559426137
462324224745,-137.30233703812615,-86.91547293262404,-147.51651268297917
462324224744,-135.73690858712155,-86.80053780951101,-145.52641747866838
462324224743,-134.68493285461986,-86.4462958190352,-148.0601132684934
462324224742,-134.8916124592342,-83.35874805101837,-147.9822265964594
462324224741,-136.37211989772157,-84.96535169157787,-149.22306292487437
4623242246,-140.71328634587775,-81.2064439918626,-143.60964263022777
46232422464,-143.60155539583317,-81.43957384425805,-146.41486213164293
462324224646,-149.5417330162496,-79.84592907130008,-148.06516043056277
4623242246466,-154.07002958569282,-78.53713211222795,-149.250902751468
46232422464667,-153.3225289347539,-77.37723882949132,-150.96808772073743
46232422464666,-153.81708842026399,-80.01988218977995,-151.1534279182742
46232422464665,-154.42397924005263,-80.72215478983982,-148.12678072086402
46232422464664,-155.68683920203878,-78.42190857944577,-147.5493645731297
46232422464663,-153.58407092709643,-76.84354249358789,-148.04075909476106
46232422464662,-155.68386874156863,-77.06287013335029,-149.97653280353202
46232422464661,-156.20293098109835,-79.52652364792517,-150.10031143821038
462324224645,-144.66555101989167,-82.884481687668,-145.194421353665
462324224644,-145.183558814223,-80.23488150957543,-145.35321326480278
462324224643,-144.58126880128603,-82.88627694844769,-147.799290999706
462324224642,-143.2229106710916,-79.08988380540923,-146.7567629862533
462324224641,-143.40155611484028,-80.76724336710352,-148.68333825422164
4623242245,-137.69590140796612,-82.82814124407109,-139.6611084996576
4623242244,-147.58723098817714,-84.58014071800095,-162.66572097104427
46232422446,-151.4174035896645,-85.84361224391027,-170.5858134226893
462324224467,-150.91088660219006,-85.00433126674113,-168.59764862442142
462324224466,-153.81235145562863,-88.23355291651532,-175.46407687436886
4623242244666,-155.62815590572276,-90.31411106725353,-179.4586491747302
46232422446667,-157.69508658960714,-89.5999047421948,-178.30702852447607
46232422446666,-155.3008617781603,-91.61974789575757,-181.32293770151972
46232422446665,-157.4453628803731,-90.26401385542265,-181.16931235378118
46232422446664,-153.83045707424506,-89.64256028747711,-180.53632492909782
46232422446663,-157.1071716622236,-92.13264781047017,-179.20358021998499
46232422446662,-154.55349943274777,-91.91591298279675,-178.53823908725317
46232422446661,-156.0505869637066,-88.16369874678296,-180.51175227293388
462324224465,-153.5514628712237,-85.2393548859306,-170.0732991597616
462324224464,-152.1650349937392,-85.33703894934045,-172.63714299783257
462324224463,-151.8767910223642,-87.92097530678622,-169.91940764681027
462324224462,-149.4059705667908,-86.53725851256843,-171.31594388718122
462324224461,-150.72715039255087,-83.73370333187351,-171.1720275571796
4623242243,-135.83281408324123,-77.62364045530968,-137.16807822422822
46232422433,-134.30832692826786,-74.57468922782438,-133.76162440757315
462324224337,-133.35212147539022,-74.76107633513578,-131.60194723700215
462324224336,-136.38127084397001,-73.74193643713618,-133.63857090256366
462324224335,-132.2131346290344,-73.32658309595054,-133.69015921580012
462324224334,-135.34163174886527,-76.07607978294767,-132.47395334634734
462324224333,-132.44952370764986,-75.94465887153196,-134.1453262754615
462324224332,-134.50004151548595,-72.5813343278911,-132.48918949570404
462324224331,-134.1335313364994,-73.00555217200186,-135.4666750168134
4623242242,-138.9891904706956,-80.13433309280931,-139.9581533035487
4623242241,-135.89374401224126,-80.35553487441483,-141.17183473229414
462323,-116.67211700478646,-85.1057777286169,-91.1157906028005
4623232,-117.19015324252354,-82.24395982047615,-93.72465071042727
46232322,-117.74032489789478,-79.61302815056565,-96.20158604365596
462323223,-118.66067812402774,-75.72047842356149,-99.72127120427378
4623232237,-118.05893473406856,-75.03562091870005,-102.04970827688456
4623232236,-119.23996951255722,-73.57344223499763,-100.34114565197527
4623232235,-117.73751942833867,-74.32222116819509,-98.35763142842409
4623232234,-120.54295089338973,-75.75844646422651,-101.18606095136572
4623232233,-116.3334336329019,-75.6694584875721,-100.22440233454473
4623232232,-120.45846104198966,-75.69359284219594,-98.53915738938645
4623232231,-118.56503942063532,-77.81974350721018,-101.01900554093844
462322,-113.70605408725359,-102.75403057493774,-98.07215739529427
4623224,-112.46804095018692,-122.40713802504489,-112.833936303305
46232247,-111.39312153976243,-123.10945521088291,-110.83381636411532
46232246,-114.30065362628348,-122.43222835840525,-111.54597953985875
46232245,-112.02740035558665,-120.47078346132358,-111.44497116214129
46232244,-109.45406948752738,-126.31793115362962,-112.17524313708785
462322444,-106.26921697296741,-130.628106303702,-111.81290831194751
4623224447,-107.16871020216269,-132.30491633927596,-110.23134621945364
4623224446,-105.81315011451115,-130.0649745616982,-113.74528040068991
4623224445,-104.53202378483613,-129.14647521201186,-111.48479308488406
4623224444,-104.4975570829217,-131.5265486484457,-110.32328438657953
4623224443,-108.26121759053757,-131.29332994995778,-112.34855145093557
4623224442,-106.67567896870209,-129.61329875185982,-109.57929227529307
4623224441,-103.94271244190706,-134.46811541143845,-113.59056892563423
46232244412,-101.78669164367116,-137.76661735434863,-115.46002793487932
462322444127,-99.91719002096848,-137.20561135279777,-114.41243882832191
462322444126,-99.96723346433699,-138.64725237475483,-116.55080779120831
462322444125,-101.36500036268484,-136.23900542790207,-116.91988126402124
462322444124,-104.08406748604547,-138.67821041237542,-115.25543753680428
462322444123,-102.6346908016694,-138.46621235309706,-117.54018794250676
462322444122,-101.65439491187269,-138.89714944795494,-113.3106257410378
462322444121,-101.68206652934866,-140.24859140871072,-115.5538827373694
46232243,-119.55730783701307,-137.67575453130956,-123.58969215566846
462322434,-122.06805414884603,-143.39901964684552,-127.64454589069958
4623224344,-124.31957714348202,-148.70751106744655,-131.442065869601
46232243442,-128.77647795257323,-159.51256362011515,-139.2733380453278
462322434427,-129.58512865945954,-160.84347769479334,-137.6167652724579
462322434426,-129.74049177988394,-158.06171125025628,-137.75419868853942
462322434425,-127.31829006593581,-161.4616227860808,-141.23491061311142
4623224344253,-125.68348461452875,-163.82785226412628,-143.3883207540738
46232243442537,-125.03959888958214,-164.7890923465083,-141.52532543033453
46232243442536,-124.6961846046756,-161.73397792501837,-144.36239620467458
46232243442535,-127.57025863557791,-164.95451590171882,-143.22720624487664
46232243442534,-127.13349668908616,-163.17807531107215,-145.2158012395246
46232243442533,-125.23592910298026,-166.00297862067387,-143.92226674762304
46232243442532,-124.68642030366436,-164.2283628519236,-145.6169705779577
46232243442531,-123.31921651616268,-163.75345096609573,-143.1576707497371
462322434424,-130.96169289847177,-159.37951066595267,-139.90030763979217
462322434423,-133.1022692344393,-170.76189342962297,-148.00502948147948
4623224344233,-135.45817378647791,-177.38885366472803,-153.11290774310137
46232243442337,-133.81515076687606,-178.84537760756058,-152.5828116687426
46232243442336,-133.76188122490444,-175.85607885855197,-153.61561304145323
46232243442335,-135.03908207320103,-177.88901820805498,-155.35925496403533
46232243442334,-135.64042285388697,-176.9193350154232,-151.01355162669762
46232243442333,-137.082424285878,-178.7772800855061,-152.79760549363692
46232243442332,-137.72042781792948,-183.29426411942686,-157.62932537953554
462322434423324,-140.34133488949786,-189.8822862024105,-162.50905631289237
4623224344233247,-142.25041185392425,-191.41132729617377,-165.93210835166298
46232243442332473,-144.18986456423167,-193.43716059509748,-169.17842441371562
462322434423324737,-144.88185169243386,-193.14576954770374,-171.51334391174422
462322434423324736,-143.84997499382143,-196.47068806955778,-166.59925796359389
462322434423324735,-144.80389934051425,-191.27246180476186,-169.89307157942238
462322434423324734,-145.92140735867304,-194.78783848904942,-170.04071521451687
462322434423324733,-142.43729714649862,-192.49822164451885,-170.37582182856795
462322434423324732,-146.3272507598794,-192.75770162247179,-168.55240383659074
462322434423324731,-143.13291773202582,-194.94348380503277,-170.59890763409211
4623224344233246,-141.67188666206607,-194.51325078882869,-162.82636026107517
46232243442332463,-143.20209063058047,-199.19432855569985,-163.86774765200101
462322434423324636,-144.1903292287428,-205.23321927745047,-161.99155355873455
4623224344233246366,-144.91584677235755,-209.8444859312839,-160.6926461725933
46232243442332463667,-144.59927442869596,-210.46640388100673,-162.7737670095599
46232243442332463666,-146.96246855800743,-209.3415002891552,-161.24079450250198
46232243442332463665,-144.2869593603434,-208.77102777375362,-158.58413495243178
46232243442332463664,-145.68244102926974,-211.9983336435109,-161.0490401630106
46232243442332463663,-143.86830634382196,-211.58586418436144,-159.27689019668023
46232243442332463662,-142.58186662132866,-210.13351275132226,-160.98085723530156
46232243442332463661,-146.39438728760945,-210.43378765021268,-158.9167835116217
462322434423324635,-143.0723659009229,-200.76690195803306,-165.39293146872282
462322434423324634,-145.36773491796706,-200.10660779176536,-164.2761652581262
462322434423324633,-142.57362053836323,-200.11060533290595,-161.898337657427
462322434423324632,-144.79645008936424,-198.5539228924476,-162.13054891926734
462322434423324631,-141.1130697926236,-199.60589442243165,-164.05625319590865
4623224344233245,-139.38568524064019,-187.83977853129386,-162.19202730684577
