# 3d layout of every node in the WeakC4 graph.
# Format: one line per node: position,x,y,z. The root's position is empty.

,0.0,0.0,0.0
43676166334441471776,222.09779141144602,182.65417706009885,42.57041726731955
43676166334441471777,222.82491781224556,179.2652241185574,40.796849104423316
43676166334442,215.8424961710376,161.8120766779139,54.73138853959745
4367616633444241,219.1886238732181,166.41775533940822,54.747017608072525
436761663344424116,221.03725735600025,170.71416133715778,53.944883612165604
436761663344424117,221.1692357349717,170.00120186797997,51.22559405334667
43676166334443,213.6426282735025,159.1184416255297,50.33567054591226
43676166334444,212.701620589163,158.10677831731863,56.218423280649574
43676166334446,211.40530316510862,155.59158665875498,52.458998492490274
43676166334447,211.25922355901406,155.4877664448457,52.497193994791246
436761663346,203.71465224062408,142.68399924849933,51.64426050172538
436761663347,200.05591886284867,143.74034941269875,55.00077832967938
4367616634,183.3368818528779,120.79368663827104,61.832195248524144
4367616635,189.1334904118287,120.30874677636656,56.80969498606416
4367616636,191.01681945451185,124.43993094736088,53.01003884414833
43676166363,193.23589980303598,126.44538556891212,51.773131224170264
436761663633,194.17419144223015,128.38245579670456,44.38842961139266
436761663634,189.92080287516507,124.18983959337534,48.32407336489983
436761663635,190.84663283242824,128.1915513396405,48.9629219342282
436761663636,192.04745590414103,124.90587954363414,46.01654320149612
436761663637,193.6424299691026,121.93669520966198,47.83295102030214
4367616637,191.31601276015294,127.587612078376,58.760801443395
436762,151.81262074955893,77.9993243370259,75.62435361800885
4367625,143.33368809792088,81.02408158635728,85.51361921335938
43676251,143.3770154631132,81.16500426037365,85.69641186800509
43676252,144.86828844748817,83.77244342198482,87.52863356533028
43676253,144.2137440844129,81.38369767340461,90.6276703561324
436762535,143.82206287771697,82.02104171575643,89.87678252803644
4367625351,144.2037931497942,77.02553476813672,95.12788741097842
4367625352,148.2714887638749,77.34138509701033,94.09872014537021
4367625353,148.31076404716396,81.55939019553178,92.86919432456669
4367625354,144.8513815191234,75.52281650154562,92.18388632768199
4367625355,145.87186127104857,80.54454040705613,95.82034608439959
4367625356,141.90515943770959,78.41721768621228,92.40761367550817
4367625357,148.1749473443163,77.8225148792352,90.17127591316462
43676254,148.84026161287832,90.51308235479189,89.10272189998084
436762546,154.16638521610147,98.2115709095421,88.86070024113334
4367625466,159.19561661665804,106.15495416567971,89.20521666163573
43676255,141.7344500644821,85.38395666790613,96.49970552903655
436762556,140.12910270919002,87.96115480628633,103.71422994301032
4367625566,138.2692324453331,90.54863378114419,110.87708001412352
43676255665,139.21466853006882,93.8062370203031,118.07021775460083
436762556651,134.5826799547908,89.93917992138896,116.625265037281
436762556652,134.9743134907412,96.88980388554178,122.96251954777848
4367625566524,134.93192077422228,100.98116414182095,123.28153140999231
43676255665241,133.84535954789672,104.36646740235162,126.78184812206455
43676255665242,131.689216724825,101.31995679349694,131.78031980064398
43676255665243,130.33086259880514,101.17950449117521,126.85868602714784
43676255665244,133.01787209544426,106.2205446357776,129.08897220938897
43676255665245,136.70705230335503,101.43020568461792,128.83162091591112
43676255665246,134.85531597266066,100.98940068908921,123.52893635464156
43676255665247,133.6951119056435,98.61646870198192,129.16260398361385
436762556653,139.48611247080268,92.01262095953885,123.8401437967721
436762556654,139.1974626314169,93.80572838322307,118.05412415778592
436762556655,139.05663369228782,93.76914690937139,118.17790651086744
436762556656,132.1452743408648,93.6910564848447,120.19664907975978
436762556657,136.0108712840224,95.76134466653778,117.0275034791674
43676256,148.08045603141832,91.58009979619186,101.04874334905578
436762564,151.9598886759903,100.90207002753692,109.47033471951761
4367625641,150.07035597112198,102.40603702160256,114.2933499574552
4367625642,151.9946260506768,100.9001477400314,109.6137076684719
4367625643,154.70841312873748,103.75839780293963,113.28767017040228
4367625644,152.26413626736576,99.4232394303673,116.34513941367592
4367625645,156.74298964226583,109.56360073137719,124.4901380127313
43676256454,160.69072866185397,118.29059650081818,135.68727108732557
436762564544,164.52241431601863,126.86205985684757,146.88356309983027
4367625645442,169.25838063360573,134.13956016813367,155.429128166456
43676256454421,169.21045759686044,134.17003226753693,155.53161829602007
43676256454422,166.6521789054917,137.12179171739913,156.99084021878042
43676256454423,166.25445519964677,133.73741892833337,161.58021034426991
43676256454424,169.26201885381647,142.25400120373146,162.28675513911327
436762564544242,168.212194324158,147.40948262802343,164.35118595255256
4367625645442421,168.25732724414445,147.44793957851826,164.38613216341653
4367625645442422,171.90584067182644,154.18928981805604,169.9751240936493
43676256454424225,169.73264367545192,158.09523964523325,172.65611152713552
436762564544242251,172.12462979305832,161.8638893080035,172.5756656470346
436762564544242252,169.81666947184866,158.13180667176778,172.68969077966184
436762564544242254,172.77469532599162,157.56492221937788,176.700212237158
436762564544242255,171.50175542395297,164.14263893991583,175.47996002646929
436762564544242256,175.75579339314854,159.77615049035873,173.11828390163353
436762564544242257,175.35220872047483,161.0822052263502,177.80058391925357
4367625645442423,172.579981539174,151.6543581321156,166.22091896589689
4367625645442424,167.01284675571125,150.88910977906818,169.35621203726805
4367625645442425,171.38290786554523,148.87032537185442,169.70672642851244
4367625645442426,168.57154726877496,154.08981733794116,164.49909689623195
43676256454425,170.80548083517093,133.6889024611639,165.2385632175691
43676256454426,169.68666222638177,135.38920979610464,156.55587699166446
43676256454427,171.9012122378899,141.294007200962,159.78973653136228
4367625645442724,175.02050134602314,147.09014535923023,163.1463727617727
4367625646,154.40313014059058,98.03962120451475,113.11829666280079
4367625647,154.96905854286828,101.73012366346425,115.92107649836738
43676257,140.41234259635263,84.84518440973193,88.87231828385143
436762576,140.4532265495682,84.80795912253016,88.86248443170004
4367625766,136.41857899863155,87.7597098096826,88.11311285524165
436763,165.1136515104263,73.27327879515491,59.85953492970003
4367636,170.16104884736765,72.88552957451499,56.78181771689644
43676366,175.80104164641017,72.00318378072429,54.67726589622742
436763663,177.46232005020667,75.06590585650154,50.238713598299135
4367636631,181.1034835560038,68.06461880821129,51.322286216795476
4367636632,184.5097346276312,69.86191958487284,54.36037724017616
4367636633,184.72895732230612,75.56931569513256,47.02038537945309
4367636634,178.01406216620688,74.6206747264497,50.45306778468136
4367636635,182.7498177693041,72.35846115297441,54.840212270375986
4367636636,184.80935008062195,71.54207691258281,49.77895158708711
4367636637,184.83106490501697,68.47020749767809,51.41040592207073
436764,162.54121210065392,82.6717483851625,64.900525649134
4367646,165.13048070538596,91.95069345348581,67.25774888416863
43676466,167.99545963307236,101.07860544737365,69.5384192201865
436764664,170.0674877020563,108.42643164794403,73.45219884508857
4367646641,175.67360823131364,115.56707561857017,67.54758708599482
4367646642,167.37685923223032,112.78347489479114,81.99487989088223
43676466425,165.9475971886238,111.44665344814183,86.83952020357205
436764664251,166.82999235142128,116.13736374744099,93.98139709118263
43676466425134,168.52024139390977,118.6024658253462,95.88338999128335
436764664252,163.54028171746563,118.86589555971922,91.9990667333954
43676466425234,164.7408454625365,121.71166905922472,93.72986956763123
436764664253,160.2151949823972,114.0843286069669,89.09750743808586
436764664254,166.3302662369311,118.39243782206104,91.67075399204998
4367646642543,170.1355524894082,124.68256642043586,94.66745869761952
43676466425433,171.3484176673918,128.01411257288186,96.91910401211037
436764664254333,173.55075109537256,132.6167907877203,99.05623926044439
4367646642543335,175.40414594813433,137.09606083298402,101.38217733964893
43676466425433355,177.999823961303,140.57432921356443,101.20856061944514
436764664254333551,178.74618922278188,140.0967013138106,105.81206373220563
436764664254333552,180.2998046546369,145.13370773492477,105.85962059252043
4367646642543335521,180.02003191866592,144.97058658031466,105.69609941898008
43676466425433355211,182.03282040848526,150.4403138522528,106.17078067659159
43676466425433355212,185.01010818362107,149.99470523145615,108.68304125097997
436764664254333552122,184.07676696789318,148.71109295784245,107.88682522195963
4367646642543335521221,187.73865394916947,150.9810705204638,113.26480945068299
4367646642543335521222,188.37568630009946,155.1853608528382,111.49772365871735
4367646642543335521223,189.95655327381613,152.08744733511466,111.29909597390727
4367646642543335521224,184.99675988005447,154.48043261682582,112.59444749353126
4367646642543335521225,188.8029067232674,153.84824508891623,107.8405328566515
4367646642543335521226,184.9064004974521,155.42525507804407,109.47694527513502
43676466425433355213,182.9615971626949,148.81869349863325,110.32568091056324
43676466425433355214,185.63644755044697,147.6457444670784,104.96545879907782
43676466425433355215,185.84632374557086,146.27208629561045,109.38104298708049
43676466425433355216,182.80023413673217,144.97752435028346,109.7274259769207
436764664254333553,178.010269232688,140.8039013795976,101.49733155373193
436764664254333554,180.82638769726475,142.6262772134489,103.6823626514693
436764664254333555,175.11572548463948,141.39009709105488,105.47706860371979
436764664254333556,175.7530793591042,146.21061180369566,104.08874138823379
43676466425434,170.23511907225978,124.45386981847125,94.59927962762812
43676466425435,170.0205282903587,124.68268375032457,94.70417393939915
43676466425436,168.85343523013512,119.91019977886124,91.13625267790856
43676466425437,170.14878177258967,124.69191185562565,94.68477149465225
436764664255,165.82925804391041,111.65761993519398,87.13319696610009
436764664256,167.25429691919769,117.71701677787264,89.93632050161675
436764664257,165.95227473456194,111.43751243434939,86.83444489737067
4367646643,170.03638102941247,108.43188600308359,73.43670304381968
4367646644,174.719622389913,112.93827933567755,70.8579174167549
4367646645,168.88442828137045,109.97307690365102,71.59717206312746
4367646646,171.19841362345397,115.2735503274629,69.71597580725769
4367646647,170.2450074571838,108.59708672026653,73.38760882469937
436765,157.0812762277602,72.78142039270057,60.23957641829992
436766,184.34633225073267,76.84952993321978,70.24743829763409
4367664,206.078304317115,79.7307905385287,78.76614966093028
43676641,212.2057987764916,80.4032038687942,75.4141092544509
436766414,212.17807228996472,80.40179598321087,75.43411885970309
4367664144,213.7893218760125,80.32469083144457,73.82450858662237
43676641447,213.72386975397217,80.33046502072716,73.86990027123106
436766414471,216.04139176990725,83.98387189396492,72.22244619551363
436766414472,217.47056040334147,77.03078332354269,72.24740475574656
436766414473,214.30893205920083,78.79202178706747,69.06709844898872
436766414474,217.85024431676607,79.59235196095199,68.41006204832168
436766414476,219.79405322963993,80.32610682243305,72.47634338114959
436766414477,218.11756440231292,82.9712219963576,69.68785072809091
43676642,206.1364825775823,79.72078899961758,78.80119336592224
43676643,210.6537670870235,81.65754752381599,79.77905812670497
436766434,209.51078356534143,83.11423024066661,83.11256611915012
4367664344,209.51511940894406,83.10840168757295,83.09935697899549
43676644,216.6537769603804,78.70761761003638,82.11206025501414
436766447,222.14866025487646,76.61762459974325,87.49995058604118
4367664471,226.74267818654334,78.8376655766256,83.06008408394034
4367664472,222.24001767165967,76.81597482238715,87.54380175741115
4367664473,227.02287659137195,76.60089670772953,86.98079731579945
43676644733,227.3562381141973,78.4826365699423,83.75161265014057
436766447331,233.05319612042246,78.36582820654517,83.54398846833315
436766447332,229.16667888877697,78.96378063393415,89.57157888589234
436766447333,232.97042674118583,77.94965157631285,87.23406683913747
436766447334,231.8565293911738,76.31932607770453,89.70325687232973
436766447336,228.76026284238554,73.40869455387407,87.68086084902974
436766447337,231.93667727384815,73.68666655999664,86.39077190468761
4367664474,228.51159809329806,74.73061534870865,92.00101888032444
43676644746,233.32813656280268,74.27404067330683,94.85145421957043
436766447461,237.06273480359604,68.98025769349664,96.37918364619019
436766447462,234.1560990429113,74.72688076541205,101.49096501812859
436766447463,230.99865676716684,70.94160250579809,97.70069132054279
436766447464,236.5781870731133,72.46068809906504,98.86945717681837
4367664474644,236.44052461401944,69.76461184389312,101.46153209539895
43676644746441,242.14853186196126,68.0614317691787,100.14608079341807
43676644746442,239.30271015486966,73.68488801986693,105.20273142627441
43676644746443,240.43826517064804,69.68328632354728,103.83402292514243
43676644746446,236.47926515565834,69.78343476476194,101.46371295824312
43676644746447,242.04185020325377,72.94753988158797,101.13023246075487
436766447466,233.3187629586007,74.30394107382807,94.85172536794876
436766447467,233.27652862464592,74.1884575976844,94.97481319372037
4367664476,222.16893434912737,76.61020422983759,87.49609882115574
4367664477,222.28913265527336,76.48544529708887,87.26192280812666
43676645,208.47338896689175,78.4351726060616,75.93823095001162
43676646,206.09316884369167,79.74057626891637,78.72998821704175
43676647,225.0363636141162,85.36182573720993,81.80016798382154
436766474,241.14748437908358,89.74728769811432,85.80434002444099
4367664744,258.57997431685527,94.54520402913226,90.084825357431
436767,161.10113827898377,72.13400062030615,65.25249326966902
4367676,161.07488522005488,72.15166302470406,65.20687927929123
43676766,163.09492139176885,69.74584668319396,69.6318173247889
436767667,163.438232421875,69.38826751708984,70.39546966552734
4367676671,163.01522827148438,71.2310562133789,70.8576889038086
4367676672,164.86285400390625,68.26199340820312,72.50947570800781
4367676673,162.38134765625,69.6103286743164,72.01181030273438
4367676674,164.98074340820312,70.56066131591797,70.36557006835938
4367676675,164.69528198242188,68.75824737548828,69.06654357910156
4367676676,163.1571807861328,67.51716613769531,69.93690490722656
4367676677,161.57472229003906,68.83161163330078,70.26443481445312
44,0.05152273687640298,0.6074345430344371,-2.3468652450024297
444,0.18010126450788433,-21.602846084720376,-36.09393477915796
4441,-1.3480710565954277,-29.600179326088195,-36.813584832039545
44414,-4.8812792748329334,-33.47356416189112,-35.614069741240876
444141,-5.874512291998245,-40.444557466628,-40.7859660721626
4441413,-4.220814706917549,-43.60889918117429,-43.54217243965819
44414131,-7.0825626586284445,-49.63362856968994,-41.65857515934748
44414132,-7.761752742215549,-51.651969702774366,-43.8411395571484
444141323,-7.123197742103412,-49.260195751193336,-43.63379820569554
4441413231,-10.98590141933948,-57.41809588544344,-41.692373695082246
4441413232,-9.138143255057546,-59.56174907361054,-43.22825611645788
4441413233,-10.501198672729986,-59.15993671988056,-45.92222993949908
4441413234,-6.6167796510960954,-58.705515744677385,-45.59556685581132
4441413237,-6.839431201166236,-57.409094293684134,-42.01143903636226
44414133,-9.097730474841887,-46.79845941428131,-46.94369627930506
44414134,-9.91901238492891,-47.989177759893664,-42.081489847982475
44414135,-10.668139644563272,-49.8750519283748,-45.14330472741124
444141353,-9.004952713106036,-47.936223558135566,-44.42161465755308
4441413531,-15.873849393025939,-53.16892184253183,-44.102377907017875
4441413532,-12.180051582494295,-56.18694070817106,-44.92809643316846
4441413533,-14.348308287535366,-56.18304904702468,-48.60337087773908
4441413534,-16.235753616162597,-54.02567563060106,-48.40821381629436
4441413535,-15.177923161139427,-56.231447424874034,-45.17941382883544
4441413537,-15.851543352109978,-51.323619585503664,-47.78871518134579
44414136,-7.777254585605946,-50.35933604156728,-47.248420293571236
444141363,-7.046770647842831,-48.01543678779338,-45.59716816116167
4441413631,-8.829874640690704,-52.62049995327794,-52.96796527021682
4441413632,-8.431321634822998,-56.74975730284878,-47.709309161130456
4441413633,-7.27065433213061,-55.307985645118386,-52.598159011267235
4441413634,-5.968019534354999,-56.12596495053983,-50.13653962707218
4441413635,-12.11680372859259,-54.23391725602303,-49.47822725402028
4441413636,-10.186534490596605,-57.19387722671192,-50.83372346523229
4441413637,-11.083603773034733,-54.91784918870787,-52.433900912920585
444143,3.0630842474440576,-36.31115964456024,-33.906920995352216
4441433,7.8798335064992795,-40.45434718276748,-33.57721793331227
44414331,9.73738748446854,-39.800386868843574,-32.37739258638245
44414332,11.395967401267795,-41.336806015237414,-28.873213868186344
44414333,9.32976654430719,-43.801375077736076,-28.173811826755475
444143335,8.939900397704003,-41.14244974384824,-29.62638966719848
4441433351,13.051857716431902,-48.498539818711926,-27.358981077869796
4441433352,8.527292376978417,-51.32085279978245,-25.922887579533434
4441433353,8.314110695874652,-50.00072690453791,-28.826106965844318
4441433354,6.8219157049822785,-48.653239287917636,-24.530851482447268
4441433355,11.797379551256775,-50.93008155433323,-26.640383907408445
4441433356,10.42570341152698,-47.13120242433994,-23.12512933525644
4441433357,10.587318846822862,-50.014975560377124,-23.563828118986187
44414334,7.928352634807516,-40.44899657984788,-33.06961385819603
44414335,6.659372430860746,-40.32740941290491,-27.81512120160118
444144,-4.583605745470016,-34.432469019459745,-42.585566442319866
4441445,-7.159682911970556,-32.41267868786856,-44.96732177852257
44414451,-7.066947542717142,-32.9066449337219,-45.331598679391476
44414452,-4.317842472329858,-36.3354353450804,-50.23720218179231
44414453,-7.695832825382118,-33.82297699979603,-50.026411571811245
44414454,-6.978771858306308,-38.379036814406525,-49.71584007793362
44414455,-9.672412922765702,-37.454011804465615,-46.82228460320604
44414456,-8.558975993386376,-37.09679929225063,-52.898958181107844
44414457,-4.374992146103011,-37.56270346134139,-46.401096404697284
444145,-11.534435080978561,-36.167237972411996,-34.41004029520726
4441455,-21.127648786775616,-39.94450559069154,-31.56333548058963
44414551,-21.18960249489673,-40.101382694936675,-31.52402423900114
44414553,-21.124135531467136,-39.935245930679486,-31.550686475457397
44414554,-20.75630474253768,-40.77711193878372,-25.769799843840868
44414555,-34.327009818211216,-43.901468105902154,-29.275290821055574
44414556,-21.034286141375645,-39.88262403841949,-31.608920298118008
4442,3.7433475987154874,-25.07468430239713,-33.76701885004867
44424,12.081764836464352,-26.725042025800096,-30.82700980954274
444241,2.5555465057498377,-27.007966167832414,-37.00065848704281
4442414,4.990633524668803,-21.5682343339275,-38.29565894968456
44424144,7.101366294592768,-17.062866061886332,-39.63567096449782
444241446,5.989380262011871,-14.312000041057543,-42.51275518450134
4442414461,7.48406713608266,-9.854863779340741,-39.62207888241207
4442414463,6.108123946935336,-14.216538254952303,-42.47987641504346
4442414465,9.187389992821249,-7.475585487136564,-44.663963968682765
4442414466,11.362585338413238,-12.90853040042323,-43.63100953960936
4442414467,8.298350217775031,-10.295674396308616,-43.754074310859316
444242,8.340521455163808,-21.056337960436274,-34.50102367421654
4442424,10.794893971032499,-17.65789115865717,-35.57210535969924
44424244,12.662970515057147,-12.787789646762324,-37.50728257481518
4442424461,12.447375683927916,-10.789376042033295,-39.25469399527491
444243,26.37999711589201,-24.191395019358314,-31.89788944558751
444244,9.14273419894554,-19.667100220653392,-29.17557871518279
4442447,11.081682266339497,-14.682628658100647,-30.193730256245143
44424471,9.104672467725566,-14.008962609364888,-23.934886022031908
44424472,12.422995507033473,-11.322713891917374,-25.78235388786812
44424473,11.232077865060376,-14.673399292455395,-29.44204585386243
44424474,14.179018815227177,-13.329362918643618,-23.475517658195777
44424475,13.630156009361798,-10.036012075731541,-23.46319449084151
444244757,13.268675370591904,-10.674308289599775,-24.2784197759929
4442447571,12.806719600366954,-3.784772672060272,-21.92882694624918
4442447572,13.679640937304637,-4.538362410163342,-18.41888329280111
4442447573,18.243403721717137,-4.442177349400653,-21.237739985506817
4442447574,16.229363290359352,-8.64161028169388,-19.224437422457896
4442447575,16.32761505794421,-5.986212607132606,-17.701956527521762
4442447576,16.72542089415754,-5.221195408235144,-23.873874292145352
4442447577,16.767574610257093,-1.4078825932114427,-18.89216204556263
44424476,14.917157369476003,-16.49952579162889,-25.47222402002942
44424477,12.15641192024021,-16.015009637450767,-22.40311083884047
444245,-1.5925249609397658,-29.604080791786505,-29.73992192821008
4442455,-6.594169570390715,-32.92907066442499,-25.757965159049938
44424551,-14.89424056529902,-37.07485476818857,-28.361499737730586
44424552,-11.540189902553356,-32.83234392989613,-27.84335859840452
44424553,-6.782645681890651,-33.01527110118504,-25.7779248832733
44424554,-13.56481395801618,-36.70563691111533,-23.611391032223853
444245545,-13.298960909377382,-37.03912156304468,-28.851279501872302
4442455451,-20.78330887283015,-40.57305186289681,-23.291447623480533
4442455452,-18.46893476618281,-35.09533493784439,-22.135265516065797
4442455453,-17.031193249901815,-36.12438590742219,-18.811000287591398
4442455454,-18.584939275725592,-40.28664792962257,-19.31603825358813
4442455455,-16.49478388881885,-41.618608135873,-20.76199201101103
4442455456,-15.156164799694123,-39.05882125164632,-18.844336455477453
4442455457,-19.97074501119943,-37.30003476538509,-20.06872396286221
44424555,-9.544582409543573,-35.54200912982228,-22.017449493654183
444245552,-9.407303930558667,-35.307341657031444,-24.97085830933786
4442455521,-9.414635560545914,-38.97936444308851,-16.38158292823191
4442455522,-12.257537573067856,-36.64067298503201,-16.103499418213666
4442455523,-7.21038059803674,-32.913036843634615,-16.521614663110157
4442455524,-10.489856776566821,-35.18030358473438,-14.169851188526568
4442455525,-6.268320499778467,-37.25626863942751,-16.7997515841977
4442455526,-7.696083855621813,-35.67503769150073,-14.339204644868328
4442455527,-11.13290680133987,-32.60936243823676,-16.612492455676446
44424556,-10.59781391965414,-33.863840128104634,-24.552565885657373
4443,35.52189478790679,-23.1951646920184,-32.04145862296286
44436,70.43174792302344,-17.586114238886733,-27.675188350605413
444361,70.95550713489429,-27.030676446886986,-28.702020404169577
4443613,71.57928391148987,-32.37851298579202,-30.014979157010757
44436131,71.52223578052727,-32.48219390290955,-29.93073266342022
44436132,66.90305857819371,-34.930971485959155,-28.039291454754924
444361324,60.86066615154994,-34.318068918166745,-29.421473345789583
4443613241,62.87144098137115,-33.460193745214355,-23.961023678884434
4443613242,61.322932950753604,-34.0196795478273,-29.07836484304581
4443613243,62.89050385660063,-29.733349868516495,-26.10887800368714
4443613244,64.84993587759942,-30.075605643978875,-28.640333142314578
4443613246,63.407315927323374,-33.138350907969055,-30.2740635465558
44436133,67.6911144325294,-39.56130424683349,-25.308373298285616
444361333,62.436917363307515,-39.63195301735625,-29.308365755796302
4443613331,66.95416141566565,-45.76705185281166,-24.518136430622445
4443613332,65.15066905601985,-42.00876852726726,-20.234578505571747
4443613333,63.18618797339947,-44.282699520134955,-20.944334686141524
4443613334,67.73836969622865,-43.15422251493397,-21.632965388069778
4443613336,65.16302864036334,-46.2421039271143,-21.961140972916485
4443613337,61.66485190757715,-46.13949643603736,-23.102215867435014
44436134,73.81503517549034,-35.941295456824946,-27.623340725117743
444361343,75.93531923241457,-37.1671251645744,-25.744178810877685
4443613431,78.66943469777353,-37.990006761827104,-25.184525256180017
4443613432,80.96782803368656,-38.964929335916274,-29.04958748854576
4443613433,82.8233694467812,-39.27641272990118,-25.13748754294404
4443613434,80.18085207374537,-35.11557464013202,-29.653107689203527
4443613435,78.97494623098012,-35.096807306694416,-26.159519687703312
44436135,70.00757761485909,-33.561532385602476,-25.07283553812248
444361354,64.9128701870437,-33.9578494888723,-28.38364924473863
4443613541,72.23172206379601,-30.383043218879827,-24.009256085212158
4443613542,66.92036837648725,-32.18370666871031,-25.377395749505265
4443613543,70.99876158326569,-31.18733322166958,-20.810267629579126
4443613544,70.47909285030453,-28.204481407461266,-22.42708185067816
4443613545,67.4865953843738,-29.497869377269755,-20.566256645945206
4443613546,67.89719275412496,-32.978950544299764,-20.50838301321891
4443613547,67.3783199124705,-27.69871492230099,-23.806534060965593
44436136,71.64920658452345,-38.77144061821737,-27.611149952981037
444361363,70.2497592696363,-35.629034217245305,-33.253920744813676
4443613631,77.60671469734892,-42.82133847727775,-30.184141262338436
4443613632,74.80774671095993,-44.90103224808356,-29.608378894276118
4443613633,72.37152010481792,-43.81120644624858,-27.442476429128625
4443613634,76.87484708575303,-40.15623652247386,-28.17897713851989
4443613635,74.19684100308712,-41.54252246882792,-25.45415197676686
4443613636,76.46067235046905,-43.5045659343433,-26.951024772606722
444362,58.222773216050584,-22.041614468972455,-29.64530044063666
4443624,42.62619622462049,-26.29491350314018,-30.820198390097165
44436241,42.616470572494784,-26.295271273119347,-30.81768853956048
44436242,42.94936538447777,-26.159082373905356,-30.840441196590422
44436243,45.72558538951357,-22.994018887147888,-32.89559914154525
444362434,44.74518209529398,-22.567396238193723,-36.550484783357994
4443624344,44.75462690731591,-22.56518193076852,-36.53405148337771
44436244,48.552550414514826,-24.393932678073323,-29.58602397452661
44436245,45.144901189995515,-22.01607175370959,-27.76155107939801
444362455,45.26365786919692,-23.905660911609434,-30.233560007493356
4443624551,41.24187248779256,-19.776332184428362,-24.051839533910766
4443624552,47.274003020614714,-17.79133821309445,-24.89892828441493
4443624553,44.300495204472554,-16.84357799288774,-23.773542826585846
4443624554,47.858792797120984,-20.49060048553537,-23.52357663567776
4443624555,42.219026002092875,-18.0873816580338,-26.56842568443177
4443624556,44.33357387030117,-19.75052728363867,-21.484256575761258
4443624557,44.13544143551548,-22.98223194866443,-22.768268268648946
44436246,46.82331727966399,-20.702708874485065,-31.310387728509763
444362465,47.33451156014579,-17.76868289313267,-32.03946589240305
4443624657,48.882700314597585,-13.431225111692989,-32.56876902725713
44436247,50.59674625571083,-29.806302170374586,-30.534227553036242
444362473,53.71650402717434,-38.216770400858714,-32.42908499076247
4443624731,59.137256402823795,-34.724240286943676,-28.839083022664894
4443624732,54.322383923746806,-33.50480373685566,-32.50069401393286
4443624734,53.824551252744,-34.97427195982422,-26.15173352105212
4443624735,57.36863484330156,-34.02841691976403,-31.96547896600783
4443624736,53.726570719496216,-38.20434162098371,-32.43727933491547
4443624737,53.744428808712094,-38.16742934572832,-32.29168782071717
444363,78.66167140828937,-20.288521292294163,-11.73961190379302
4443637,85.87289350963265,-19.88365226443524,4.792663514006113
44436375,93.0663988268792,-19.54239714637132,21.218986435306267
444363756,100.35366137500986,-18.593027189404996,34.37375932962036
4443637561,101.89013256376333,-22.18953089390226,37.41917640773136
4443637562,103.78790082470947,-23.420665284024636,45.00987278058943
4443637563,100.34424457593549,-18.617268610509523,34.533003512203805
4443637564,98.33486402391128,-18.312819381084363,40.4592782237481
4443637565,98.8927933439661,-17.01069001063923,36.89757528202561
4443637566,103.14195804303904,-17.31171863981118,37.82690613022109
4443637567,97.56965061435368,-21.141469240321747,37.46300553458574
444364,73.13892639731597,-31.49746224894749,-50.563847054457646
4443644,66.07301643364346,-43.9290208617449,-72.70147892603305
44436441,81.08031879666564,-39.9574102060355,-72.60926819011033
444364417,87.36159075867748,-36.18009330107048,-74.0601911600076
4443644175,93.94142366336322,-32.85993868429394,-75.66365189806623
44436441755,101.20952725181105,-28.880899054856684,-72.97492441267579
444364417551,101.20743401329513,-28.87294010169268,-73.24365415094567
444364417553,99.89416898428392,-29.007655082333255,-79.70554643251245
444364417554,102.03369793950647,-30.988757879582014,-76.63301109284292
444364417555,108.18375431002312,-26.030232336128016,-77.08413270445858
444364417557,102.96362328323404,-29.300160155068344,-79.1886373174887
44436442,78.2272248400415,-38.887950860032205,-73.00136674834363
444364427,83.13763742914857,-34.903755265896045,-74.89204507583973
4443644275,88.13505365047607,-31.65759665366303,-76.78487043594514
44436443,79.6972270542432,-40.02010990569044,-75.00317719530662
444364437,85.16569723610166,-36.47061038511555,-77.06036818392498
4443644375,91.08843701900982,-33.51708443664813,-78.566806322333
44436443755,94.73985852586625,-28.192775802703316,-79.30236363076175
444364437554,97.82217384967964,-32.22705206279342,-82.14636886344543
444364437555,97.65468839010431,-29.182917710415317,-85.09130861757302
4443644375555,97.48158564110878,-29.102289530920864,-82.85152687283507
44436443755551,96.07991405861961,-32.13108020701862,-90.63542035526672
44436443755552,100.77112869229563,-29.010161432225416,-90.10987299704776
44436443755554,96.63002382111269,-29.5553318611915,-92.71109789686606
44436443755555,99.33918770859778,-30.90243112880419,-91.70700280060043
44436443755556,94.71830911319097,-27.310172104641946,-90.39634833769033
44436443755557,97.55186298012677,-26.583307205927234,-91.51567635157177
444364437557,99.82371493554218,-29.30893705112623,-82.86838568684924
44436444,77.68381933844513,-49.57761764114983,-71.44939963237354
444364443,78.93872483958761,-55.847574624304805,-72.02966884063297
4443644431,78.93384904543514,-55.85160895287909,-72.03782749552548
4443644432,78.94724547939629,-55.9494367720451,-72.05356199270524
4443644433,81.10354099224277,-61.313101732222535,-75.57125946905376
4443644435,84.02150923858773,-60.61215972605389,-69.1812453542389
4443644436,80.84193933546496,-63.00935260380892,-69.51214163791617
44436445,84.14740344855548,-37.31760904335797,-70.40429551744703
444364455,94.08738925509903,-30.620519229301987,-67.14518211766547
4443644551,94.07689178171283,-30.664980174206345,-67.21649340126828
4443644552,93.90767183925782,-29.300357205099893,-74.53877634675017
44436445527,92.43310777281441,-27.23318529276514,-72.92771888054178
444364455271,97.29221291666657,-28.010311380294663,-77.76672473509933
444364455272,92.27595067111525,-30.190034753325545,-81.07212474950245
