# 3d layout of every node in the WeakC4 graph.
# Format: one line per node: position,x,y,z. The root's position is empty.

,0.0,0.0,0.0
41535735,-37.56634649355973,102.66304206896902,61.09072707571146
415357355,-25.601078868916794,94.65519358234728,64.94311136970283
4153573551,-41.75956101461866,100.85490380716415,61.37086545354061
4153573552,-36.9877613580406,107.21919691174033,58.64000602415662
4153573553,-42.329892997079455,103.4715869456293,57.2750092959913
4153573554,-43.222862569628646,103.85396108897271,61.030431043058535
4153573555,-38.86591714650236,103.83875735023929,55.74977999189543
4153573556,-39.983889381003415,106.56457360458059,63.092135579028046
4153573557,-40.90098766994068,107.42445438875316,59.11349576947281
41535736,-36.17497400352696,97.25554318411135,60.65586639881519
41535737,-28.357063577833575,97.27866551056886,61.00498321703457
4154,-15.204875249212234,68.85135177554756,43.88829785579681
4155,-13.697372863096417,70.99508143213927,37.91250137508552
4156,-18.98931986648213,82.38843805235993,40.77307509965139
41565,-26.79493611831279,92.37648963018539,37.17710904718061
415651,-19.206429555031974,98.24182343048834,42.69173285122393
415652,-24.940894551915036,103.24838354664595,41.59701414289723
4156525,-27.226844819932698,109.71037242989736,40.31252347743321
41565255,-29.11798006155746,116.25206029737822,41.65987282273923
415652556,-28.051448045672423,127.12731800295057,28.154603245672774
4156525561,-32.539388437579845,119.27843755602798,39.027436616775994
4156525562,-27.825164312517096,124.50052486588744,43.46037057139089
4156525563,-33.097917242086744,124.73370513617952,42.10648270704307
4156525565,-29.719319341861034,120.58839779730435,44.75226659713211
4156525566,-34.14544338642439,120.82816993842172,42.95302870967628
4156525567,-26.799808189498307,120.76347549378599,40.37363104792342
415653,-23.951281003635906,93.98828775911197,44.59933045272498
4156534,-18.60464782231046,87.67691384385446,52.763286550605265
41565341,-29.567039560348107,89.28849825577197,38.309078967531654
41565342,-31.995318175726215,86.92320638852236,43.14082413350967
41565343,-32.49572430904519,93.1044473306143,43.728263803626945
41565344,-25.49250750812937,90.19502780652752,39.360320586455224
41565345,-25.978603381852878,95.56897280303026,40.03649382711589
41565346,-28.899004521397337,86.21352270805325,39.63079762669192
41565347,-33.05679129400694,89.50035537112188,41.20978568120369
415654,-25.533551364118992,105.7569973269161,39.5887329460227
4156545,-27.993407652199316,114.08271633510482,37.75932797103559
41565455,-29.19305147815473,123.75029262158917,34.20059464708224
415654556,-37.58489245705269,124.65993270083554,44.92796900391589
4156545561,-31.774972382537076,131.94466079894215,30.082914295269884
4156545562,-30.530563768187765,128.89162119727263,42.181762790860915
41565455624,-29.72475736939135,131.96574319457437,25.10729682648436
415654556241,-34.57985080159546,136.70953434643894,44.37120223002514
415654556242,-30.085511241622697,135.90364688419476,44.94430252808427
415654556243,-34.555032726767244,134.3624929621682,46.79477340900458
415654556244,-30.278226389745537,132.16949072386498,44.89758906849607
415654556245,-37.38381263514653,133.58656871462432,42.652178103458716
415654556246,-34.83506522398969,131.03435643719604,45.11890558906702
4156545563,-29.22746431110577,135.61213760275308,30.364139517439703
4156545564,-32.181098199060465,136.79504422716423,32.65595987908952
41565455644,-33.06573437483854,140.95922867785023,31.00160363524869
415654556447,-33.234071768536936,144.41531957820123,29.034158513781616
4156545564473,-33.46152555125952,147.56834332808015,26.967859137365448
